area,occ_code,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse,h_pct25,h_median,h_pct75,a_pct25,a_median,a_pct75
26,49-0000,171890.0,0.7,39.532,1.0,27.16,56480.0,0.4,19.25,24.48,31.68,40030.0,50920.0,65890.0
27,49-0000,104530.0,1.1,36.282,0.92,29.39,61140.0,0.6,22.34,28.38,35.94,46460.0,59020.0,74760.0
28,49-0000,56780.0,0.9,49.378,1.25,24.18,50300.0,0.5,16.9,22.31,29.77,35150.0,46400.0,61920.0
29,49-0000,122040.0,1.3,42.429,1.08,26.85,55850.0,0.6,18.57,24.25,31.38,38620.0,50430.0,65260.0
30,49-0000,23490.0,2.0,46.816,1.19,26.9,55950.0,0.7,18.74,24.15,31.75,38980.0,50240.0,66040.0
31,49-0000,43840.0,1.5,43.804,1.11,26.76,55660.0,0.5,20.23,24.87,30.73,42070.0,51740.0,63920.0
32,49-0000,60360.0,1.8,40.731,1.03,28.78,59860.0,0.6,20.03,27.76,35.8,41650.0,57740.0,74460.0
33,49-0000,26180.0,1.5,38.775,0.98,28.83,59970.0,0.6,21.81,27.43,34.33,45360.0,57060.0,71410.0
34,49-0000,141010.0,1.4,33.557,0.85,30.67,63800.0,0.6,22.21,28.96,37.63,46190.0,60240.0,78260.0
35,49-0000,36310.0,1.7,42.943,1.09,24.59,51150.0,0.6,17.3,22.61,29.61,35980.0,47040.0,61580.0
36,49-0000,345070.0,1.5,36.738,0.93,31.14,64770.0,0.5,22.17,28.95,38.76,46110.0,60220.0,80620.0
37,49-0000,196390.0,0.9,40.957,1.04,26.37,54840.0,0.4,18.82,24.15,30.88,39140.0,50230.0,64230.0
38,49-0000,22840.0,1.3,54.695,1.39,30.42,63280.0,0.5,22.6,28.6,36.89,47000.0,59490.0,76740.0
39,49-0000,217230.0,0.8,39.719,1.01,26.93,56020.0,0.3,19.74,25.13,31.18,41060.0,52280.0,64850.0
40,49-0000,88600.0,1.1,53.236,1.35,25.99,54050.0,0.4,17.68,23.57,31.09,36780.0,49030.0,64670.0
41,49-0000,72390.0,1.2,37.255,0.94,29.56,61490.0,0.5,21.71,27.59,36.0,45160.0,57380.0,74880.0
42,49-0000,229810.0,1.3,38.633,0.98,27.5,57200.0,0.6,20.5,26.27,32.41,42630.0,54640.0,67420.0
44,49-0000,16460.0,3.1,33.705,0.85,29.01,60350.0,1.2,22.03,27.9,35.63,45820.0,58040.0,74110.0
45,49-0000,99450.0,0.9,44.74,1.13,25.21,52430.0,0.4,18.26,23.45,30.17,37970.0,48780.0,62750.0
46,49-0000,19620.0,1.6,44.142,1.12,27.27,56720.0,0.5,20.62,25.22,31.31,42890.0,52460.0,65120.0
47,49-0000,140550.0,1.1,43.663,1.11,25.66,53370.0,0.3,18.56,23.48,30.31,38600.0,48830.0,63040.0
48,49-0000,619720.0,1.0,45.709,1.16,26.65,55430.0,0.3,18.15,23.68,31.64,37750.0,49260.0,65800.0
49,49-0000,64550.0,1.5,38.455,0.97,27.19,56560.0,0.6,19.35,25.34,31.96,40260.0,52710.0,66480.0
50,49-0000,10310.0,2.0,34.265,0.87,27.81,57840.0,0.7,21.75,25.37,31.18,45240.0,52770.0,64850.0
51,49-0000,156080.0,1.2,39.204,0.99,27.85,57930.0,0.5,20.33,25.99,33.5,42280.0,54060.0,69670.0
53,49-0000,134130.0,1.7,38.371,0.97,32.81,68250.0,0.4,23.22,30.03,38.55,48300.0,62470.0,80180.0
54,49-0000,35910.0,1.4,52.145,1.32,24.86,51710.0,0.7,17.0,22.62,30.57,35350.0,47040.0,63590.0
55,49-0000,114720.0,1.0,39.752,1.01,27.98,58200.0,0.4,21.95,27.35,32.54,45650.0,56880.0,67680.0
